id,detail_id,option_text,type,score_value,option_type_id
2553,624,كفاءة متوسطه للوثائق المزورة في المنفذ.,negative,,2
2554,624,ضعف في الاكتشاف الوثائق المزورة في المنفذ.,negative,,2
2555,625,تحديد جيد مع تأخر محدود,positive,,1
2556,625,تحديث بطيئ نسبياً,positive,,1
2557,625,تحديد فوري ودقيق,positive,,1
2558,625,تحديد جيد مع تأخر محدود,positive,,1
2559,625,تحديث بطيئ نسبياً,positive,,1
2561,626,قاعات انتظار المسافرين (مجهزة) بوسائل الراحة (مقاعد للجلوس، أجهزة تبريد، برادات ماء).,negative,,2
2562,626,(وجود ـ) قاعات لانتظار المسافرين.,negative,,2
2563,626,(وجود ـ) قاعات لانتظار المسافرين.,negative,,2
2564,626,قاعات انتظار المسافرين (مجهزة) بوسائل الراحة (مقاعد للجلوس، أجهزة تبريد، برادات ماء).,negative,,2
2565,627,الكابينات (مجهزة ) بأجهزة حديثة ومتطورة لقراءة الجوازات.,positive,,1
2566,627,(وجود ـ عدم وجود) بوبات ألكترونية لتنظيم حركة دخول المسافرين القادمين,negative,,2
2567,627,عدد الكابينات المجهزة، وعدد الحاسبات في كل كابينة التي تستخدم لختم (المغادرة أو القدوم).,negative,,2
2568,627,الكابينات (مجهزة ـ غير مجهزة) بأجهزة حديثة ومتطورة لقراءة الجوازات.,negative,,2
2569,627,(وجود ـ عدم وجود) إمكانية للمناورة باعداد الحاسبات حسب الحاجة وزخم المسافرين.,negative,,2
2570,627,(وجود ـ عدم وجود) بوبات ألكترونية لتنظيم حركة دخول المسافرين القادمين الى جمهورية العراق.,negative,,2
2571,627,اخرى,negative,,2
2572,628,البنايات عبارة عن كرفانات من مادة (السندويج بنل) لا تتناسب مع طبيعة العمل.,obstacle,,4
2573,628,(وجود ـ عدم وجود) أبنية حديثة لاستقبال المسافرين.,negative,,2
2574,628,(وجود ـ عدم وجود) أبنية ملائمة للكوادر العاملة في المنفذ.,negative,,2
2575,628,البنايات عبارة عن كرفانات من مادة (السندويج بنل) لا تتناسب مع طبيعة العمل.,obstacle,,4
2576,628,اخرى,negative,,2
2577,631,التزام بالتعليمات والأنظمة الإدارية والمالية بشكل كامل.,negative,,2
2578,631,التزام بالتعليمات والأنظمة الإدارية والمالية بشكل متوسط.,negative,,2
2579,631,التزام بالتعليمات والأنظمة الإدارية والمالية بشكل جذري.,negative,,2
2580,631,ضعف الالتزام بالتعليمات والأنظمة الإدارية والمالية,negative,,2
2581,632,فحص الشكاوى المقدمة بشكل مهني وسريع.,negative,,2
2582,632,فحص الشكاوى المقدمة بشكل مهني وسريع.,negative,,2
2583,632,فحص الشكاوى المقدمة بشكل جيد.,negative,,2
2584,632,فحص الشكاوى المقدمة بشكل محدود.,negative,,2
2585,632,لا توجد الية واضحة لفحص الشكاوى المقدمة.,negative,,2
2586,632,اخرى,negative,,2
2587,633,تدقيق السجلات المالية (سجل محاسبة 66) دقيق ومطابقة كاملة.,negative,,2
2588,633,تدقيق السجلات المالية (سجل محاسبة 66) دقيق ومطابقة كاملة.,negative,,2
2589,633,تدقيق السجلات المالية (سجل محاسبة 66) جيد.,negative,,2
2590,633,تدقيق السجلات المالية (سجل محاسبة 66) جزئي.,negative,,2
2591,633,ضعف تدقيق السجلات المالية (سجل محاسبة 66).,negative,,2
2592,634,إجراءات عالية جداً,positive,,1
2593,634,إجراءات عالية جداً,positive,,1
2594,634,إجراءات جيدة,positive,,1
2595,634,إجراءات متوسطة,positive,,1
2596,634,إجراءات ضعيفة,positive,,1
2604,636,(اتخاذ ـ عدم اتخاذ) الاجراءات الخاصة بالبطاقات الوطنية التالفة والبطاقات غير المستلمة من قبل المواطنين منذ فترة طويلة.,negative,,2
2605,636,اخرى,negative,,2
2606,638,وقت انجاز معاملات المراجعين سريع جداً وضمن التوقيت المحدد.,negative,,2
2607,638,(العمل ـ عدم العمل) بالتعليمات والتوجيهات الصادرة من المراجع لتبسيط اجراءات انجاز معاملة المواطن.,negative,,2
2608,638,وقت انجاز معاملات المراجعين سريع جداً وضمن التوقيت المحدد.,negative,,2
2609,638,(امتلاك ـ عدم امتلاك) الخبرة والكفاءة لدى العاملين لانجاز معاملات المواطنين بسرعة.,negative,,2
2656,647,فتح جميع السجلات المطلوبة حسب اسس التفتيش.,negative,,2
2610,638,(العمل ـ عدم العمل) بالتعليمات والتوجيهات الصادرة من المراجع لتبسيط اجراءات انجاز معاملة المواطن.,negative,,2
2611,638,اخرى,negative,,2
2612,639,(وجود) استبيانات مُعدة في الدائرة عن نسبة رضا المواطن.,negative,,2
2613,639,(وجود ـ عدم وجود) استبيانات مُعدة في الدائرة عن نسبة رضا المواطن.,negative,,2
2614,639,نتائج الاستبيان الذي تم اجراءه من قبل اللجنة التفتيشية.,positive,,1
2615,639,(وجود ـ عدم وجود) اجراءات متخذة من قبل الدائرة لمعالجة مشاكل المراجعين وتسهيل انجاز معاملاتهم.,negative,,2
2616,639,اخرى,negative,,2
2617,640,(وجود ـ عدم وجود) احصائية محدثة لعدد الحالات المزورة والوثائق المزورة.,negative,,2
2667,650,عدم تدريب المنتسبين والقابلية على استخدام الاسلحة الخفيفة.,negative,,2
2618,640,(وجود ـ عدم وجود) احصائية محدثة لعدد الحالات المزورة والوثائق المزورة.,negative,,2
2619,640,عدد حالات التزوير، وعدد حالات انتحال الشخصية.,positive,,1
2620,640,ما هي الاجراءات المتخذة من قبل الدائرة بصدد حالات التزوير.,negative,,2
2621,640,اخرى,negative,,2
2622,641,(وجود) مقابلات مع المدراء والمنتسبين دورية لتحديد الصعوبات وايجاد الطرق الكفيلة بمعالجتها.,negative,,2
2623,641,اجراء المقابلات منتظم وتوجد اجراءات لمعالجة الصعوبات التي تواجه منتسبي الوحدة أو الدائرة.,negative,,2
2624,641,(وجود ـ عدم وجود) مقابلات مع المدراء والمنتسبين دورية لتحديد الصعوبات وايجاد الطرق الكفيلة بمعالجتها.,negative,,2
2625,641,اجراء المقابلات غير منتظم ولا توجد اجراءات لمعالجة الصعوبات التي تواجه منتسبي الوحدة أو الدائرة.,negative,,2
2626,641,(وجود ـ عدم وجود) مخاطبات رسمية خاصة بايجاد الحلول لمشاكل منتسبي الدائرة.,negative,,2
2627,641,اخرى,negative,,2
2628,642,(وجود ـ عدم وجود) نقص أو قلة في الموجود البشري وهل هو ناتج عن نقص الموارد البشرية أم سوء توزيعها حسب الحاجة الفعلية للدوائر.,impediment,,3
2629,642,(توفر ) الدعم اللوجستي سواء كان (اجهزة مكتبية، حاسبات وملحقاتها، اثاث، قرطاسية,positive,,1
2630,642,(وجود ـ عدم وجود) نقص أو قلة في الموجود البشري وهل هو ناتج عن نقص الموارد البشرية أم سوء توزيعها حسب الحاجة الفعلية للدوائر.,impediment,,3
2631,642,(وجود ـ عدم وجود) نقص في الدعم الفني ناتج عن قلة الكوادر الفنية أو عدم استجابة قسم الدعم الفني في مديرية الجنسية والمعلومات المدنية.,impediment,,3
2632,642,(توفر ـ عدم توفر) الدعم اللوجستي سواء كان (اجهزة مكتبية، حاسبات وملحقاتها، اثاث، قرطاسية ... الخ).,negative,,2
2633,642,اخرى,negative,,2
2634,643,تم تحديد انواع الاهداف ضمن منطقة الأمنية وحسب أهميتها وتأمين القوة      اللازمة لحمايتها.,positive,,1
2635,643,تم تصنيف الاهداف وتأمين القوة اللازمة لحماية الاهداف حسب اهميتها.,positive,,1
2636,643,تم تصنيف الاهداف حسب اهميتها.,positive,,1
2637,643,لم يتم تصنيف الاهداف حسب اهميتها.,negative,,2
2638,643,تأمين القوة اللازمة لحماية الاهداف حسب اهميتها.,positive,,1
2639,643,عدم تأمين القوة اللازمة لحماية الاهداف حسب التصنيف.,negative,,2
2640,643,اخرى,negative,,2
2641,644,تم اجراء جرد على الاهداف المحمية ( ) هدف والاهداف غير المحمية ضمن المنطقة الأمنية ( ) اهداف .,negative,,2
2642,644,تم اجراء جرد على الاهداف المحمية والاهداف غير المحمية ضمن المنطقة الأمنية.,negative,,2
